"id" "Protein IDs" "Protein names" "Gene names" "Set1_D0-1" "Set1_D3-1" "Set1_D7-3" "Set1_D14-3" "Set1_reference" "Set2_D0-2" "Set2_D3-2" "Set2_D7-2" "Set2_D14-2" "Set2_reference" "Set3_D0-3" "Set3_D3-3" "Set3_D7-1" "Set3_D14-1" "Set3_reference"
6109 "K7ES20;J3QRG6;K7ENC6;P42771" "Cyclin-dependent kinase inhibitor 2A" "CDKN2A" 6426.05343726731 7639.75529455438 7075.52600099379 7341.52338623819 6656.84113784332 6319.11686001925 6718.11796252993 5677.51141457637 7216.81438026318 6656.84113784332 6192.16945698059 6382.99850347408 7083.9119036811 6609.29182242129 6656.84113784333
6110 "E9PIG4;P42785;E9PQB5;E9PKN6;E9PL49;E9PR42;E9PLY4;E9PNJ1;E9PL85" "Lysosomal Pro-X carboxypeptidase" "PRCP" 135594.815131357 134033.029519412 145534.408376649 163870.332391577 155423.669100108 128252.429488287 141385.640237962 154862.62451223 204584.316967654 155423.669100108 156674.072980162 178868.548634426 178316.896314881 159609.742802891 155423.669100108
6112 "H0YA07;P42858;A0A3B3ISR3" "Huntingtin" "HTT" 15313.222835114 15746.7261153888 14472.0390461969 14729.5298027483 14383.8687898165 12254.5553881766 16720.5363176505 15621.9166868956 17009.9256666254 14383.8687898165 12683.8799285075 13950.6786509495 15213.2392203501 15565.0063513003 14383.8687898165
6114 "P43007" "Neutral amino acid transporter A" "SLC1A4" 29985.0434569719 23190.8373439334 19451.5030242864 17433.0424338524 23796.1679993714 32103.8520310509 28874.3143336652 21194.3362272967 17181.9205211953 23796.1679993714 27861.1483751468 18736.8734304771 21203.6198952577 20740.1395957346 23796.1679993714
6116 "P43034;I3L495;I3L3N5" "Platelet-activating factor acetylhydrolase IB subunit alpha" "PAFAH1B1" 462682.266402879 442918.967589071 459890.944968799 462977.190920972 456867.824681738 444135.149716945 447488.196567855 445259.560555807 498418.055743972 456867.824681738 453512.166494829 472645.867242155 478121.547361503 480625.090623593 456867.824681738
6117 "P43121" "Cell surface glycoprotein MUC18" "MCAM" 60905.4439463826 64176.2595826176 72473.7907060925 71777.9587808848 79570.4916793798 65586.9105317316 59077.3494080343 54191.5897934021 129084.523307706 79570.4916793798 83480.8045787533 111469.807034601 113756.81130286 68239.5643020668 79570.4916793798
6119 "H0Y4Z7;P43155" "Carnitine O-acetyltransferase" "CRAT" 367724.622219364 348869.84468138 380690.405881481 391982.546081746 366419.294959419 357158.150531738 350273.278406117 351681.032680677 389088.510685935 366419.294959419 391494.74487097 388522.901772657 383268.763387274 387010.918306678 366419.294959419
6120 "Q5QP40;P43235" "Cathepsin K" "CTSK" 311669.33288907 396031.020017096 581850.431881879 414580.421470475 369181.123377935 382612.105134735 294902.576157369 359299.154063166 399586.94702816 369181.123377935 225369.166584689 316913.756724009 341808.046555831 389257.528580313 369181.123377935
6121 "A0A2R8YG02;E9PHA6;A0A2R8Y7S8;A0A2R8YFH0;A0A2R8Y6P0;A0A2R8Y713;P43246" "DNA mismatch repair protein Msh2" "MSH2" 219385.276070644 199753.55110305 183882.584341646 183990.377000454 191520.628120607 207432.881257996 200653.582863469 202992.364450982 160120.270024208 191520.628120607 208872.079059338 153893.811410173 151881.110881327 183383.793326615 191520.628120607
6124 "P43304;F5GYK7;E7EM56;E9PDK4" "Glycerol-3-phosphate dehydrogenase, mitochondrial" "GPD2" 590110.162403077 611174.539421048 715545.165538478 849754.654249692 689519.314362546 623360.09594261 670225.587537483 708859.051073187 797244.504156747 689519.314362546 639074.937929493 671473.512620371 668670.668375121 918602.425558447 689519.314362546
6125 "Q9BUJ8;P43353;A0A087WTE0;A0A087WUF8;A0A087X192;A0A087X2D4" "Aldehyde dehydrogenase family 3 member B1" "ALDH3B1" 78371.4416662496 75137.9288640839 61282.7836638588 68088.6054619269 68648.847016951 59123.6851657811 74226.6425022984 64414.3547010887 54770.4467066301 68648.847016951 79690.6591167265 75000.8770718166 69977.3043233822 64307.3863141071 68648.847016951
6126 "A0A0A0MR09;P43378" "Tyrosine-protein phosphatase non-receptor type 9;Protein-tyrosine-phosphatase" "PTPN9" 12850.0070428685 10932.1798135777 12437.8794685499 12468.8464227255 13329.0623225236 12646.0320100649 12316.0118655446 11048.6899374461 13791.690994355 13329.0623225236 19202.2162075313 16172.5858628732 21004.205279693 15752.3146149148 13329.0623225236
6127 "P43403" "Tyrosine-protein kinase ZAP-70" "ZAP70;LOC100910031;LOC100910488" 34108.1353415287 28420.3030178015 27503.7534703519 22171.3566519103 15553.6177421217 15171.035873635 14089.7798093091 16509.5118083532 16994.9941086804 15553.6177421217 23841.52573063 21619.1108819149 21755.5671385306 17850.0422917966 15553.6177421217
6129 "P43487;F6WQW2" "Ran-specific GTPase-activating protein" "RANBP1" 328008.535177395 337787.165168345 312955.323747176 332433.876488745 307641.633848014 330963.19757281 323752.262473474 319477.115574142 274165.712780352 307641.633848014 296866.417069755 277959.296724066 276778.04573753 301861.839066643 307641.633848014
6130 "P43490;C9JG65;C9JF35;A0A0C4DFS8" "Nicotinamide phosphoribosyltransferase" "NAMPT" 513392.590970808 501841.291742245 777880.10333577 1057835.01925824 735626.232298801 766498.440599881 797835.380743263 798843.676068052 693713.330856435 735626.232298801 653321.268477441 592067.989412216 579565.049913869 1260705.83266766 735626.232298801
6132 "P43686" "26S protease regulatory subunit 6B" "PSMC4;Psmc4" 638176.561656394 637804.860756108 632529.768889707 621009.082753104 614134.448995024 619474.48516183 625301.104337422 604558.105505035 611437.508294127 614134.448995024 621051.121101395 607741.751199532 600551.408451148 612552.340145031 614134.448995024
6133 "F8VS27;F8VPA7;P43897;C9JG32;C9JT21" "Elongation factor Ts, mitochondrial;Elongation factor Ts" "TSFM" 113793.289481303 114875.123929061 133395.190555071 137541.920801779 114506.294426609 127777.314157908 116953.365194746 112797.452104852 109816.280130247 114506.294426609 117317.824123485 108663.003807856 113062.385453032 120845.203476149 114506.294426609
6136 "P45877" "Peptidyl-prolyl cis-trans isomerase C" "PPIC" 74313.7235298432 52083.7989293393 46426.1593283015 45718.8926534467 59897.2210808012 70912.9494739179 57598.0947093992 55809.0146903397 57176.9063535555 59897.2210808012 88438.0132336133 61683.4923882323 60660.6258785506 57129.5297302467 59897.2210808012
6137 "Q5JSD1;Q5JSD2;A2A3S1;A0A0A0MR02;P45880" "Voltage-dependent anion-selective channel protein 2" "VDAC2" 697022.034771299 654687.907342752 706040.275041867 726621.871489711 680775.066891338 647105.485720391 675198.011705821 663174.22044439 707018.675382674 680775.066891338 682048.634164925 678907.719324214 651864.834235009 728361.515688247 680775.066891338
6138 "P45954" "Short/branched chain specific acyl-CoA dehydrogenase, mitochondrial" "ACADSB" 175333.90803768 179567.379904329 189974.513370988 218502.22900908 194269.22183496 183655.652021516 192906.212797618 199813.51327607 204510.078410102 194269.22183496 177735.871440446 191972.223867295 191369.776879995 233233.424818161 194269.22183496
6139 "F8VNY3;P45973" "Chromobox protein homolog 5" "CBX5;Cbx5" 323007.149222125 277791.017114269 234859.252700721 221454.172121221 235387.928368129 241720.866096875 225310.448479355 250974.113313406 195553.0844639 235387.928368129 249704.012142844 193680.146925856 171300.045870691 215744.72669533 235387.928368129
6140 "P45974;F5H571" "Ubiquitin carboxyl-terminal hydrolase 5" "USP5" 789532.735767133 778523.013381746 792554.973877083 746267.377383527 757302.216840821 791970.806305157 778606.844251707 742756.57785884 721571.478795235 757302.216840821 723069.673312307 743475.876887267 733477.816205529 758892.776189295 757302.216840821
6141 "R4GN37;P45985" "Dual specificity mitogen-activated protein kinase kinase 4" "MAP2K4;Map2k4" 67606.738669569 70805.3854956742 69857.8666265259 71697.0990294238 72800.8715497122 77258.6841951828 74320.4117613636 76042.2174620248 68283.0265244909 72800.8715497122 75311.7951994798 75871.8334344489 73091.3193926421 68328.1044011257 72800.8715497122
6142 "P46013" "Antigen KI-67" "MKI67" 118776.198903985 93076.7814666017 84106.5087330062 96749.3578776095 92534.8086926174 97912.414340196 89412.0728430554 107569.622712211 72901.98308968 92534.8086926174 100668.26022888 74524.8349507564 82222.967309017 84027.0179378021 92534.8086926174
6143 "P46019" "Phosphorylase b kinase regulatory subunit alpha, liver isoform" "PHKA2" 9787.75935076816 8694.6665749515 8964.84285774474 6475.31844161945 8355.23177668124 8097.576670796 8343.85058636015 7902.88848107451 4653.84818435282 8355.23177668124 7764.48677173378 9485.58261208992 9084.79488935371 7952.72888602181 8355.23177668124
6144 "P46060;H0Y4Q3;B0QYT5;B0QYT4" "Ran GTPase-activating protein 1" "RANGAP1" 484471.155156979 437037.701728721 381638.426558171 372045.855581268 400006.501627485 441564.069683021 381247.264723648 399881.866134746 357910.57957624 400006.501627485 437857.835515676 350523.612128212 381878.685294302 365711.061470112 400006.501627485
6145 "F5GYB7;F5H3W0;F5H4P4;F8WA66;P46063;F8WD97;F5H2L2" "ATP-dependent DNA helicase Q1" "RECQL" 705418.028253162 646540.236154471 620007.571847045 728125.038153937 665426.352114853 662525.162206113 651533.276421775 700113.376960486 610384.007419456 665426.352114853 654502.588976843 585499.204192271 616906.903313707 762082.440396021 665426.352114853
6146 "F5H359;F5GYR3;F5H709;F5GWB7;P46087" "Probable 28S rRNA (cytosine(4447)-C(5))-methyltransferase" "NOP2" 324352.162811852 325480.185923491 286599.813501409 280864.251870227 286759.232799155 313578.391699695 298873.552589671 292041.321089316 238599.909895819 286759.232799155 302891.605104752 258378.119836974 268023.703911494 276846.394519653 286759.232799155
6147 "A0A096LNL6;A0A096LNW1;A0A096LNL9;P46100;A0A087WWG0;A0A096LNN3;A0A096LNL7" "Transcriptional regulator ATRX" "ATRX" 46328.5095398574 49206.3957341853 45079.1846325344 46576.9927238492 44670.1313168261 41272.2455929374 43388.4219968238 50052.9970168993 44353.6918256215 44670.1313168261 44396.8778151515 42395.0041362538 39212.0550480722 50581.3769603687 44670.1313168261
6148 "P46108;I3L297" "Adapter molecule crk" "CRK;Crk" 192924.209640089 212475.720876985 207096.638371591 194870.308042749 200728.511719639 188883.998710471 208332.226275755 199645.474725401 201978.603634725 200728.511719639 199378.766473226 201957.119068975 208667.197237849 207593.539553249 200728.511719639
6149 "P46109" "Crk-like protein" "CRKL" 12441.473377211 12894.5091482743 12359.5838964541 12010.0198586631 12687.0483416273 11123.2818334695 14146.7139565016 12891.1469457211 12242.0251231891 12687.0483416273 11177.0855796318 12135.7291285153 11630.0730143808 12178.2405792831 12687.0483416273
6150 "P46199;H7C213" "Translation initiation factor IF-2, mitochondrial" "MTIF2" 49536.5284854515 49317.0894588805 47933.9981746927 60559.2693504454 49068.1103154392 48597.614713081 52232.3845766962 52599.1266150108 52195.1877952947 49068.1103154392 45924.4012071569 47610.1427590191 48688.6513532013 62370.9716657556 49068.1103154392
6153 "P46734;J3QR49;E9PRZ0;J3KRV4" "Dual specificity mitogen-activated protein kinase kinase 3" "MAP2K3" 251911.580471758 211399.077996252 207310.074188508 191379.877970441 204140.086474598 251943.361857033 178153.27583273 181288.281617769 174328.830014497 204140.086474598 257179.448351182 199078.828818261 216343.646033319 173695.521855469 204140.086474598
6154 "A0A087WZR3;A0A0D9SF50;H9KVA9;X6RJS7;P46736" "Lys-63-specific deubiquitinase BRCC36" "BRCC3" 29421.4142856837 32795.2337018089 26833.0603643271 30157.7964196398 35114.8749392452 34136.9274504567 35899.6078731106 33009.3712779984 25224.8853018177 35114.8749392452 32414.6984364121 34442.5116769163 33434.9675328683 33111.5422048917 35114.8749392452
6155 "E9PLX7;E9PLL6;E9PJD9;E9PKT2;P46776;H0YF34" "60S ribosomal protein L27a" "RPL27A;RGD1561984;Rpl27a" 176843.786445918 160325.912390794 163574.791609499 147609.69755109 158367.173922405 166057.73527369 157654.549399127 160531.969835996 145375.269078387 158367.173922405 172155.056355518 176618.28862248 151304.21373499 142122.61125312 158367.173922405
6156 "P46777;A0A2R8Y6J3;Q5T7N0" "60S ribosomal protein L5" "RPL5" 1016711.33105555 929246.3227497 964100.437570441 844284.317579654 924082.045103305 977360.564594181 909473.626433974 912475.740071548 829400.45539017 924082.045103305 998688.70963271 923156.642285038 906524.50087574 884908.491845125 924082.045103305
6157 "G3V1B3;M0R181;P46778" "60S ribosomal protein L21" "RPL21" 402895.208698634 374680.776945713 350591.858641335 334293.519234512 351242.520086531 392780.578059404 364455.952817043 360635.982127427 322311.943231608 351242.520086531 391024.053300623 350999.08906956 350024.453932774 336946.183227763 351242.520086531
6158 "H0YKD8;H0YMF4;P46779" "60S ribosomal protein L28" "RPL28" 374630.443100629 372017.418920276 355534.241127997 326766.750725977 355065.157993853 376344.369912004 380565.10540876 366414.472220971 326511.522066222 355065.157993853 381762.577949172 390712.199442323 354621.17734878 336097.152015386 355065.157993853
6159 "P46783" "40S ribosomal protein S10" "RPS10;Rps10" 549131.216874285 526910.934723891 529724.381167576 492435.578392452 510330.012260763 580252.892125076 518009.355983571 521150.229402073 468482.857009615 510330.012260763 553996.516055404 512001.723475195 498376.819653594 484329.129581001 510330.012260763
6160 "D6RGJ3;D6RA40;D6RA32;P46821;D6RCL2" "Microtubule-associated protein 1B;MAP1B heavy chain;MAP1 light chain LC1" "MAP1B" 3422686.12135445 3212104.11597495 3299138.98885892 3063044.06908079 3363062.16409187 3843839.10108498 3378749.89658157 3437141.4721808 3267063.15274062 3363062.16409187 3133522.87639581 3261497.54872329 3453613.0362228 3104019.57464492 3363062.16409187
6163 "D6R9P4;D6RB13;D6R917;V9GYW0;P46926;D6RFF8;V9GYK3;D6RFK5;D6RAY7" "Glucosamine-6-phosphate isomerase 1;Glucosamine-6-phosphate isomerase" "GNPDA1" 361899.482979763 382566.666303076 445009.79206828 466033.70377606 396433.227167596 365168.079000271 383245.467832835 384189.490114525 400180.182270145 396433.227167596 342440.457179554 362450.779677816 387071.229998399 434656.687398916 396433.227167596
6164 "H0Y8X6;P46934" "E3 ubiquitin-protein ligase NEDD4" "NEDD4" 106555.172121894 104650.811816771 114027.268441118 117434.313270389 107616.756469911 109035.76102427 115445.994451536 110029.35066852 103852.050036995 107616.756469911 96218.1107733542 96418.5859085798 98664.8817859396 119437.95451529 107616.756469911
6165 "P46937;H0YCI3" "Transcriptional coactivator YAP1" "YAP1" 92329.648887552 94408.636546686 119979.622299632 111048.913037675 108036.368582613 99549.4042354703 100252.286793735 117536.461787681 112085.570994827 108036.368582613 97921.5292278049 98455.5514544147 101958.308895844 116410.718128101 108036.368582613
6166 "A0A0A0MSM3;P46939;Q5T097;A0A0D9SG57;H0Y337;Q5T098;Q5JT44;Q5JT45;Q5SYY2" "Utrophin" "UTRN" 1891627.12216068 2078503.48469384 2147374.43990422 1993228.42485053 2058531.07142436 1873307.81899424 2057864.02265045 2054229.091016 2072313.21609705 2058531.07142436 1915931.1067582 2142597.84761411 2172338.70562814 2120611.42030444 2058531.07142436
6167 "H0YLE8;P46940;A0A087X225;H0YKA5;A0A087WWP1;A0A0J9YXZ5" "Ras GTPase-activating-like protein IQGAP1" "IQGAP1" 4039376.93174164 4001099.55455279 4058008.58698985 4198446.98672567 4048685.04324359 3945627.24404793 3950427.72122464 3848558.05494265 4212534.62081927 4048685.04324359 4027301.50342292 3958518.06540928 4082614.75289609 3981392.6220491 4048685.04324359
6169 "C9JQ42;C9J7C7;P46976;C9J8R8;G5E9W8" "Glycogenin-1" "GYG1" 199263.14035727 223668.391386794 181341.945642192 235050.082503446 205517.785791078 196038.723809564 233952.608824151 207954.623771544 214063.09659331 205517.785791078 199392.085340775 210471.790572935 210093.653855419 196878.174873864 205517.785791078
6170 "P46977" "Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit STT3A" "STT3A;Stt3a" 479275.634817494 449320.743194201 433302.799909688 430953.241565927 482534.279404878 513931.45159718 463954.522716663 447782.416718275 451345.004294833 482534.279404878 519441.092739377 477758.727257391 488185.53334731 432743.923770375 482534.279404878
6173 "P47712" "Cytosolic phospholipase A2;Phospholipase A2;Lysophospholipase" "PLA2G4A" 25511.8551335328 21998.2628889772 22630.2771958533 20907.6401994138 23245.1802223098 26322.8546417266 21936.1826813508 20232.0272115878 23187.5788948255 23245.1802223098 33210.8417402011 24332.0353350878 22310.221425342 20662.5668528776 23245.1802223098
6175 "P47755;A0A0D9SET8;C9JUG7;F8WED3;F8W9N7" "F-actin-capping protein subunit alpha-2" "CAPZA2" 209530.110977278 208413.437923417 185256.567387988 234222.85855045 226220.899833872 222145.320403406 231560.344219249 220191.317131282 243922.848081674 226220.899833872 215504.870117852 225862.328937144 231953.184630018 227436.853660168 226220.899833872
6183 "P47895;H0YNQ3;H0Y2X5" "Aldehyde dehydrogenase family 1 member A3" "ALDH1A3" 114925.339019762 79787.7707529722 74023.902052508 74021.1434540916 83831.2135542697 91567.3362034565 81680.0318245213 65345.7923802957 64402.5525429292 83831.2135542697 113111.557066595 82664.690897954 73369.4325234594 69993.0753249943 83831.2135542697
